date,sector,energy_type,value_trillion_btu
1988-10-01 0:00,commercial,biomass,2.755
1988-12-01 0:00,commercial,biomass,2.755
2002-02-01 0:00,commercial,biomass,6.986
2001-02-01 0:00,commercial,biomass,7.024
1989-02-01 0:00,commercial,biomass,7.121
1990-02-01 0:00,commercial,biomass,7.21
1991-02-01 0:00,commercial,biomass,7.247
2001-11-01 0:00,commercial,biomass,7.35
1989-03-01 0:00,commercial,biomass,7.371
2001-04-01 0:00,commercial,biomass,7.441
1989-04-01 0:00,commercial,biomass,7.458
2001-09-01 0:00,commercial,biomass,7.608
2001-03-01 0:00,commercial,biomass,7.648
2002-04-01 0:00,commercial,biomass,7.655
2001-06-01 0:00,commercial,biomass,7.659
2001-10-01 0:00,commercial,biomass,7.668
2003-02-01 0:00,commercial,biomass,7.672
2001-05-01 0:00,commercial,biomass,7.714
1990-11-01 0:00,commercial,biomass,7.715
1990-04-01 0:00,commercial,biomass,7.721
2001-01-01 0:00,commercial,biomass,7.723
2002-01-01 0:00,commercial,biomass,7.74
1990-06-01 0:00,commercial,biomass,7.748
2007-02-01 0:00,commercial,biomass,7.763
2002-03-01 0:00,commercial,biomass,7.775
2002-12-01 0:00,commercial,biomass,7.78
1989-01-01 0:00,commercial,biomass,7.791
1990-07-01 0:00,commercial,biomass,7.857
1991-10-01 0:00,commercial,biomass,7.857
1990-05-01 0:00,commercial,biomass,7.864
1990-09-01 0:00,commercial,biomass,7.878
2001-12-01 0:00,commercial,biomass,7.886
1991-04-01 0:00,commercial,biomass,7.902
1990-01-01 0:00,commercial,biomass,7.906
1991-06-01 0:00,commercial,biomass,7.915
2002-11-01 0:00,commercial,biomass,7.918
1990-12-01 0:00,commercial,biomass,7.921
1991-09-01 0:00,commercial,biomass,7.925
1991-11-01 0:00,commercial,biomass,7.93
1991-07-01 0:00,commercial,biomass,7.933
1994-02-01 0:00,commercial,biomass,7.957
2001-08-01 0:00,commercial,biomass,7.961
2002-06-01 0:00,commercial,biomass,7.968
1992-11-01 0:00,commercial,biomass,7.979
2001-07-01 0:00,commercial,biomass,7.983
2006-02-01 0:00,commercial,biomass,7.997
1990-08-01 0:00,commercial,biomass,8.018
1991-12-01 0:00,commercial,biomass,8.028
