date,sector,energy_type,value_trillion_btu
2009-02-01 0:00,transportation,biomass,58.157
2008-03-01 0:00,transportation,biomass,58.585
2007-12-01 0:00,transportation,biomass,59.24
1995-08-01 0:00,transportation,biomass,6.267
1992-02-01 0:00,transportation,biomass,6.319
1992-04-01 0:00,transportation,biomass,6.537
1992-06-01 0:00,transportation,biomass,6.537
1992-09-01 0:00,transportation,biomass,6.537
1992-11-01 0:00,transportation,biomass,6.537
1992-01-01 0:00,transportation,biomass,6.754
1992-03-01 0:00,transportation,biomass,6.754
1992-05-01 0:00,transportation,biomass,6.754
1992-07-01 0:00,transportation,biomass,6.754
1992-08-01 0:00,transportation,biomass,6.754
1992-10-01 0:00,transportation,biomass,6.754
1992-12-01 0:00,transportation,biomass,6.754
1997-06-01 0:00,transportation,biomass,6.804
1996-04-01 0:00,transportation,biomass,6.805
1996-10-01 0:00,transportation,biomass,6.894
1994-09-01 0:00,transportation,biomass,6.918
2008-04-01 0:00,transportation,biomass,64.365
2008-06-01 0:00,transportation,biomass,66.266
2008-05-01 0:00,transportation,biomass,66.951
2009-01-01 0:00,transportation,biomass,67.39
2009-03-01 0:00,transportation,biomass,69.809
1993-05-01 0:00,transportation,biomass,7.03
1997-08-01 0:00,transportation,biomass,7.049
1993-04-01 0:00,transportation,biomass,7.119
1993-06-01 0:00,transportation,biomass,7.286
1994-06-01 0:00,transportation,biomass,7.341
1993-02-01 0:00,transportation,biomass,7.368
1993-01-01 0:00,transportation,biomass,7.396
1996-12-01 0:00,transportation,biomass,7.491
1993-07-01 0:00,transportation,biomass,7.509
1997-01-01 0:00,transportation,biomass,7.51
1998-05-01 0:00,transportation,biomass,7.562
1995-07-01 0:00,transportation,biomass,7.579
1994-07-01 0:00,transportation,biomass,7.816
1997-04-01 0:00,transportation,biomass,7.84
1996-11-01 0:00,transportation,biomass,7.847
1993-09-01 0:00,transportation,biomass,7.854
1997-09-01 0:00,transportation,biomass,7.912
1997-02-01 0:00,transportation,biomass,7.936
1994-02-01 0:00,transportation,biomass,7.98
2008-07-01 0:00,transportation,biomass,73.086
2009-04-01 0:00,transportation,biomass,73.365
2008-11-01 0:00,transportation,biomass,73.898
2008-09-01 0:00,transportation,biomass,74.782
2008-08-01 0:00,transportation,biomass,75.264
2008-10-01 0:00,transportation,biomass,77.913
2009-06-01 0:00,transportation,biomass,78.083
2008-12-01 0:00,transportation,biomass,78.154
2010-02-01 0:00,transportation,biomass,78.93
2009-05-01 0:00,transportation,biomass,79.758
1995-05-01 0:00,transportation,biomass,8.003
2001-06-01 0:00,transportation,biomass,8.053
1999-07-01 0:00,transportation,biomass,8.055
1994-04-01 0:00,transportation,biomass,8.062
1997-05-01 0:00,transportation,biomass,8.117
1998-06-01 0:00,transportation,biomass,8.163
1993-10-01 0:00,transportation,biomass,8.175
1994-05-01 0:00,transportation,biomass,8.254
1995-02-01 0:00,transportation,biomass,8.42
1993-03-01 0:00,transportation,biomass,8.445
1995-09-01 0:00,transportation,biomass,8.461
1998-04-01 0:00,transportation,biomass,8.481
1999-04-01 0:00,transportation,biomass,8.511
1998-02-01 0:00,transportation,biomass,8.535
1998-07-01 0:00,transportation,biomass,8.566
1999-05-01 0:00,transportation,biomass,8.57
1996-03-01 0:00,transportation,biomass,8.595
